timestamp,roll,pitch,yaw
2024-12-27 10:55:24,4.696153043141894,4.821121057865536,11.681353966454255
2024-12-27 10:55:24,6.912911230493229,-1.979554776061014,6.648895680710943
2024-12-27 10:55:24,0.8109945875819431,2.3324692961779885,11.518009381904266
2024-12-27 10:55:24,8.17739998410136,2.3481784619865778,12.515065289435084
2024-12-27 10:55:24,-5.970851561629766,2.464814362051083,-0.07468038952836498
2024-12-27 10:55:24,9.52094359452336,-5.078032343980276,-2.835784551003959
2024-12-27 10:55:24,-3.221490773626215,12.240357732138552,10.015217707436497
2024-12-27 10:55:24,-3.5062083738234833,3.512929261510985,2.104917301646836
2024-12-27 10:55:24,5.044594780859413,14.048550971684858,7.281481815021705
2024-12-27 10:55:24,5.50911957551012,6.3098209485699,-1.3609776430491305
2024-12-27 10:55:24,6.758031782212605,1.8198631507133065,0.2191743653669036
2024-12-27 10:55:24,0.27993263995166373,3.168425138470031,-0.9703974001944689
2024-12-27 10:55:24,-6.253732469566955,-2.711622196869847,6.39211836662219
2024-12-27 10:55:24,5.96720888297868,-3.1330852435758345,0.21788319529294498
2024-12-27 10:55:24,0.20625531925964324,-1.4177501666701637,-6.564308789746081
2024-12-27 10:55:24,7.612601785409517,7.009595671030105,-0.3517373761499627
2024-12-27 10:55:24,4.766218771192783,13.134004365396834,2.2771741987674297
2024-12-27 10:55:24,6.776735695849926,10.577777457727816,9.388089283308917
2024-12-27 10:55:24,2.207666697940102,5.341118786116242,-2.2196686529054457
2024-12-27 10:55:24,1.4878415403562695,2.4523539503461826,-1.7652029454226499
2024-12-27 10:55:24,10.32260695514492,-0.8971145731742194,-0.0353017368699895
2024-12-27 10:55:24,2.8759056678786745,4.626674463171472,2.8188006793654594
2024-12-27 10:55:24,9.33657856231542,9.947492364356531,6.765514096447392
2024-12-27 10:55:24,8.168470546859876,3.674076004516497,0.5014271816830078
2024-12-27 10:55:24,3.917483707579997,13.20851622991147,10.843973488424881
2024-12-27 10:55:24,4.752449583320338,-5.113940774655154,6.780475137232576
2024-12-27 10:55:24,4.997212282644975,12.436013732097187,4.180871320208558
2024-12-27 10:55:24,3.9611767687008577,-0.9362491783641964,12.746494545775482
2024-12-27 10:55:24,8.8003991446175,-1.4001897298968302,2.242564782058407
2024-12-27 10:55:24,-7.373227585226726,0.8585488786890565,-3.1581228518968807
2024-12-27 10:55:24,-1.9637875072291626,11.621897529481597,4.188829193701753
2024-12-27 10:55:24,-3.6308308449863818,-4.10671199465947,-4.605036395826556
2024-12-27 10:55:24,-2.4824524533839014,5.935460680554225,8.431241728366526
2024-12-27 10:55:24,-4.449572177521198,11.866778069810167,-4.275900182266081
2024-12-27 10:55:24,7.811320637107393,11.28565447965957,-6.317190477624489
2024-12-27 10:55:24,3.967596077043405,6.9854920604957265,12.880193369152964
2024-12-27 10:55:24,7.449505826187195,-1.435097008591896,1.4244717327939842
2024-12-27 10:55:24,-6.9414683303906575,1.074828278921025,-1.038613505989396
2024-12-27 10:55:24,10.561695525436377,12.474445925091874,6.529117953396174
2024-12-27 10:55:24,9.296750623149943,12.736324787627098,8.755679804930397
2024-12-27 10:55:24,4.632808336210033,9.2412246440199,9.43791386158607
2024-12-27 10:55:24,-2.798041584427976,-1.8332507887678098,-1.510790445531411
2024-12-27 10:55:24,-6.094737886495528,7.942274701300729,5.014767338665932
2024-12-27 10:55:24,8.092578012087735,7.532479779739507,10.132416190097763
2024-12-27 10:55:24,7.192999059341101,-1.3845886504250817,5.3294969961556315
2024-12-27 10:55:24,-2.5960251513930874,-4.147691381771846,8.051201412814331
2024-12-27 10:55:24,5.737164911742616,6.879493801215304,10.303608901499212
2024-12-27 10:55:24,-3.8212324789111474,12.673757142698964,7.914887992953799
2024-12-27 10:55:24,8.28986985908849,6.773000269790108,-4.722704199500649
2024-12-27 10:55:24,-3.2999829709405137,10.673500063938885,-5.904299857948187
2024-12-27 10:55:24,2.5436974579832814,4.715792198165747,-4.387816570766409
2024-12-27 10:55:24,2.078454352659808,-0.32938293794137774,-2.8170546533351732
2024-12-27 10:55:24,8.588345484611036,13.079070282806455,8.288418714028344
2024-12-27 10:55:24,7.908814713638183,0.8298175779521255,-4.02758003636886
2024-12-27 10:55:24,8.929829101673818,10.985145576285241,-5.167272975545515
2024-12-27 10:55:24,4.201486685225406,9.770774204384827,12.785525707198227
2024-12-27 10:55:24,4.583992450189548,2.102246133188566,1.3542536465626362
2024-12-27 10:55:24,7.761362953922873,1.8469588821354677,5.460070730244819
2024-12-27 10:55:24,7.590003743357137,12.414432859250503,0.9651181581004362
2024-12-27 10:55:24,2.0512123615001023,13.019260400062294,-1.3063865114447566
2024-12-27 10:55:24,-8.91767596913208,12.974968267030523,-5.96036197233312
2024-12-27 10:55:24,4.44457617239941,10.457306814806913,-1.2868925772796125
2024-12-27 10:55:24,-0.4269785489238984,3.6250241948417514,5.079158346572246
2024-12-27 10:55:24,9.802912728821354,4.825562338413567,-4.091407047684192
2024-12-27 10:55:24,1.1416651825002084,3.3236486429277328,11.275856966699452
2024-12-27 10:55:24,-9.235453927469669,-0.5131260960732043,-0.1488771088838865
2024-12-27 10:55:24,-4.433023904026317,4.666903323471745,-5.711540761455476
2024-12-27 10:55:24,10.29208385453044,2.686350368043131,5.216058602278936
2024-12-27 10:55:24,8.209921159809753,8.326113111311017,-3.1856326658572405
2024-12-27 10:55:24,5.551849442965153,11.869011030059344,12.8052996636776
2024-12-27 10:55:24,-7.9827457541721945,7.313421604051307,1.2973007596165065
